설치지역,전처리_주소,방범용 번호,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
향동동 82-3,향동동 82-3,S-5K07,경기도 고양시 덕양구 향동동 82-3,126.8964866,37.6042869,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 82-3,10546,4128166000,화전동,4128113200,향동동
향동동 216-2,향동동 216-2,S-5K08,경기도 고양시 덕양구 향동동 216-2,126.8958043,37.6021721,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 216-2,NULL,4128166000,화전동,4128113200,향동동
향동동 150-1,향동동 150-1,S-5K09,경기도 고양시 덕양구 향동동 150-1,126.8916462,37.6007726,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 150-1,10545,4128166000,화전동,4128113200,향동동
향동동 168,향동동 168,S-5K10,경기도 고양시 덕양구 향동동 168,126.8900493,37.5992618,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 168,NULL,4128166000,화전동,4128113200,향동동
향동동 328-1,향동동 328-1,S-5K12,경기도 고양시 덕양구 향동동 328-1,126.8915402,37.5987623,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 상골1로 1,경기도 고양시 덕양구 향동동 328-1,NULL,4128166000,화전동,4128113200,향동동
향동동 302-5,향동동 302-5,S-5K14,경기도 고양시 덕양구 향동동 302-5,126.892662,37.597187,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 302-5,NULL,4128166000,화전동,4128113200,향동동
향동동 232-2,향동동 232-2,S-5K15,경기도 고양시 덕양구 향동동 232-2,126.8951624,37.5965707,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 232-2,10546,4128166000,화전동,4128113200,향동동
향동동 350-4,향동동 350-4,S-5K16,경기도 고양시 덕양구 향동동 350-4,126.8888473,37.5963222,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 350-4,NULL,4128166000,화전동,4128113200,향동동
향동동 293,향동동 293,S-5K17,경기도 고양시 덕양구 향동동 293,126.8907544,37.5960068,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 293,NULL,4128166000,화전동,4128113200,향동동
향동동 261-1,향동동 261-1,S-5K18,경기도 고양시 덕양구 향동동 261-1,126.8906027,37.5940231,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 261-1,10546,4128166000,화전동,4128113200,향동동
향동동 280-14,향동동 280-14,S-5K19,경기도 고양시 덕양구 향동동 280-14,126.887723,37.5942573,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 280-14,NULL,4128166000,화전동,4128113200,향동동
향동동 247-14,향동동 247-14,S-5K20,경기도 고양시 덕양구 향동동 247-14,126.8928896,37.5925218,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 247-14,10546,4128166000,화전동,4128113200,향동동
향동동 625 (나무테크 앞),향동동 625,S-5K21,경기도 고양시 덕양구 향동동 625,126.8865919,37.5926518,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 향동동 625,NULL,4128166000,화전동,4128113200,향동동
지축동 643-3,지축동 643-3,S-5L02,경기도 고양시 덕양구 지축동 643-3,126.913651,37.6520742,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 643-3,NULL,4128156000,효자동,4128110900,지축동
지축동 654-1,지축동 654-1,S-5L03,경기도 고양시 덕양구 지축동 654-1,126.914401,37.6519369,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 오부자1길 35-2,경기도 고양시 덕양구 지축동 654-1,NULL,4128156000,효자동,4128110900,지축동
지축동 542-5,지축동 542-5,S-5L04,경기도 고양시 덕양구 지축동 542-5,126.9165591,37.6523712,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 542-5,10583,4128156000,효자동,4128110900,지축동
지축동 539-2,지축동 539-2,S-5L05,경기도 고양시 덕양구 지축동 539-2,126.9171152,37.6530971,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 539-2,10583,4128156000,효자동,4128110900,지축동
지축동 504-1,지축동 504-1,S-5L06,경기도 고양시 덕양구 지축동 504-1,126.9183651,37.6513066,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 504-1,10584,4128156000,효자동,4128110900,지축동
지축동 525-4,지축동 525-4,S-5L07,경기도 고양시 덕양구 지축동 525-4,126.9188526,37.651293,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 525-4,10583,4128156000,효자동,4128110900,지축동
지축동 520,지축동 520,S-5L08,경기도 고양시 덕양구 지축동 520,126.9207084,37.6514812,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 520,NULL,4128156000,효자동,4128110900,지축동
지축동 517-22,지축동 517-22,S-5L09,경기도 고양시 덕양구 지축동 517-22,126.9215947,37.6505342,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 517-22,NULL,,,4128110900,지축동
지축동 440-7,지축동 440-7,S-5L10,경기도 고양시 덕양구 지축동 440-7,126.922182,37.6498818,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 440-7,10584,4128156000,효자동,4128110900,지축동
지축동 694-21,지축동 694-21,S-5L11,경기도 고양시 덕양구 지축동 694-21,126.9126554,37.6480735,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 694-21,NULL,4128156000,효자동,4128110900,지축동
지축동 699-1,지축동 699-1,S-5L12,경기도 고양시 덕양구 지축동 699-1,126.9145648,37.6476856,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 699-1,10585,4128156000,효자동,4128110900,지축동
지축동 704-8,지축동 704-8,S-5L13,경기도 고양시 덕양구 지축동 704-8,126.9131611,37.6468077,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 704-8,10585,4128156000,효자동,4128110900,지축동
지축동 706-1,지축동 706-1,S-5L14,경기도 고양시 덕양구 지축동 706-1,126.9147381,37.6459032,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 706-1,NULL,4128156000,효자동,4128110900,지축동
지축동 468-11,지축동 468-11,S-5L15,경기도 고양시 덕양구 지축동 468-11,126.916427,37.6458646,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 안진동길 69,경기도 고양시 덕양구 지축동 468-11,10585,4128156000,효자동,4128110900,지축동
지축동 478-3,지축동 478-3,S-5L16,경기도 고양시 덕양구 지축동 478-3,126.9176152,37.6467585,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 478-3,10585,4128156000,효자동,4128110900,지축동
지축동 476-38,지축동 476-38,S-5L17,경기도 고양시 덕양구 지축동 476-38,126.9188981,37.6465901,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 476-38,10585,4128156000,효자동,4128110900,지축동
지축동 451-54,지축동 451-54,S-5L18,경기도 고양시 덕양구 지축동 451-54,126.92254,37.6470649,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 451-54,NULL,4128156000,효자동,4128110900,지축동
지축동 436-4,지축동 436-4,S-5L19,경기도 고양시 덕양구 지축동 436-4,126.9268971,37.6513935,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 436-4,10584,4128156000,효자동,4128110900,지축동
지축동 359-5,지축동 359-5,S-5L20,경기도 고양시 덕양구 지축동 359-5,126.9281734,37.6509005,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 359-5,10584,4128156000,효자동,4128110900,지축동
지축동 산 79,지축동 산 79,S-5L21,경기도 고양시 덕양구 지축동 산 79,126.9281242,37.6527472,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 곰싸리길 130,경기도 고양시 덕양구 지축동 산79,10584,4128156000,효자동,4128110900,지축동
지축동 454-1,지축동 454-1,S-5L22,경기도 고양시 덕양구 지축동 454-1,126.9233946,37.6475232,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 454-1,NULL,4128156000,효자동,4128110900,지축동
지축동 471-1,지축동 471-1,S-5L23,경기도 고양시 덕양구 지축동 471-1,126.9169316,37.6462297,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 북한산로 656,경기도 고양시 덕양구 지축동 471-1,10585,4128156000,효자동,4128110900,지축동
지축동 705-14,지축동 705-14,S-5L24,경기도 고양시 덕양구 지축동 705-14,126.9139379,37.6463824,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 705-14,NULL,4128156000,효자동,4128110900,지축동
지축동 485-3 창릉천 보행로 화장실 옆,지축동 485-3,S-5L25,경기도 고양시 덕양구 지축동 485-3,126.9193018,37.6460982,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 지축동 485-3,10585,4128156000,효자동,4128110900,지축동
용두동 361-59 (신도농협 건너편),용두동 361-59,S-6122,경기도 고양시 덕양구 용두동 361-59,126.8896497,37.6269015,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 용두로121번길 179,경기도 고양시 덕양구 용두동 361-59,10548,4128158000,창릉동,4128111300,용두동
"토당동 828-15 (대곡역 근처),(식사동 산 106-4 이전건)",토당동 828-15,S-6124,경기도 고양시 덕양구 토당동 828-15,126.8139568,37.6308952,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 828-15,NULL,4128161000,능곡동,4128112000,토당동
덕양구 관산동 782-1,관산동 782-1,S-6735,경기도 고양시 덕양구 관산동 782-1,126.8499102,37.7017553,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 관산동 782-1,10262,4128160000,관산동,4128111800,관산동
토당동 862-3 (토당5호공원 안전부스 내),토당동 862-3,SB-5B01,경기도 고양시 덕양구 토당동 862-3,126.8233523,37.6191679,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 862-3,10510,4128163000,행주동,4128112000,토당동
화정동 1098 (화정역 광장 안전부스),화정동 1098,SB-5D01,경기도 고양시 덕양구 화정동 1098,126.8332382,37.6345654,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 화정로 지하 60,경기도 고양시 덕양구 화정동 1098,10500,4128162200,화정2동,4128112300,화정동
주교동 571-8 (원당초교 앞 사거리 도로),주교동 571-8,SP-5113,경기도 고양시 덕양구 주교동 571-8,126.8361991,37.6619133,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 원당로101번길 30,경기도 고양시 덕양구 주교동 571-8,10298,4128151000,주교동,4128110100,주교동
신원동 673-1 (신원초등학교),신원동 673-1,SP-5223,경기도 고양시 덕양구 신원동 673-1,126.8856442,37.6682925,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 신원동 673-1,NULL,4128152000,원신동,4128110300,신원동
성사동 488-63 (성사초교 정문 앞 삼거리),성사동 488-63,SP-5305,경기도 고양시 덕양구 성사동 488-63,126.8431574,37.6575758,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 호국로834번길 75,경기도 고양시 덕양구 성사동 488-63,10466,4128154000,성사1동,4128110600,성사동
"도내동 432-2 (도래울초등학교, 도래울중학교 사거리)",도내동 432-2,SP-5306,경기도 고양시 덕양구 도내동 432-2,126.8694455,37.6309894,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 도내동 432-2,NULL,4128153000,흥도동,4128110500,도내동
"도내동 1107 (흥도초교,고양원흥동일스위트)",도내동 1107,SP-5311,경기도 고양시 덕양구 도내동 1107,126.8710751,37.6258692,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 도래울1로 80,경기도 고양시 덕양구 도내동 1107,10551,4128153000,흥도동,4128110500,도내동
원흥동 698 (삼송초등학교),원흥동 698,SP-5316,경기도 고양시 덕양구 원흥동 698,126.8827684,37.6537049,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 원흥동 698,NULL,4128157700,삼송2동,4128110400,원흥동
"성사동 736 (성라공원 앞, 성라초교 정문 앞)",성사동 736,SP-5501,경기도 고양시 덕양구 성사동 736,126.8330246,37.6518447,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 호국로716번길 13-17,경기도 고양시 덕양구 성사동 736,10469,4128155000,성사2동,4128110600,성사동
성사동 732 (성라초교 후문 삼거리 태영상가 앞),성사동 732,SP-5506,경기도 고양시 덕양구 성사동 732,126.8338494,37.6527268,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 호국로716번길 13-19,경기도 고양시 덕양구 성사동 732,10469,4128155000,성사2동,4128110600,성사동
오금동 704 (우미라피아노 212동앞),오금동 704,SP-5718,경기도 고양시 덕양구 오금동 704,126.9069551,37.659698,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 오금동 704,NULL,4128157600,삼송1동,4128111000,오금동
오금동 438-55 (오금초등학교),오금동 438-55,SP-5743,경기도 고양시 덕양구 오금동 438-55,126.8956381,37.6624037,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 오금동 438-55,10574,4128157600,삼송1동,4128111000,오금동
용두동 21-4 (용두초교 앞 용두사거리),용두동 21-4,SP-5801,경기도 고양시 덕양구 용두동 21-4,126.8936882,37.620416,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 용두동 21-4,10549,4128158000,창릉동,4128111300,용두동
용두동 394-2 (동산초등학교),용두동 394-2,SP-5806,경기도 고양시 덕양구 용두동 394-2,126.881631,37.6245011,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 용두동 394-2,10549,4128158000,창릉동,4128111300,용두동
도내동 1119-3,도내동 1119-3,SP-5824,경기도 고양시 덕양구 도내동 1119-3,126.8728521,37.6252195,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 의장로 29-35,경기도 고양시 덕양구 도내동 1119-3,10551,4128153000,흥도동,4128110500,도내동
용두동 318 (용두초등학교 앞 사거리),용두동 318,SP-5825,경기도 고양시 덕양구 용두동 318,126.8928788,37.6207598,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 용두로121번길 13,경기도 고양시 덕양구 용두동 318,10549,4128158000,창릉동,4128111300,용두동
고양동 235-9 (고양초교 앞),고양동 235-9,SP-5902,경기도 고양시 덕양구 고양동 235-9,126.9006422,37.7034916,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 고양동 235-9,10275,4128159000,고양동,4128111600,고양동
"고양동 1130 (목암초교, 푸른마을10단지횡단보도 앞)",고양동 1130,SP-5918,경기도 고양시 덕양구 고양동 1130,126.9031192,37.7147053,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 흥도로 304-23,경기도 고양시 덕양구 고양동 1130,10270,4128159000,고양동,4128111600,고양동
내유동 431-7 (내유초교),내유동 431-7,SP-5A06,경기도 고양시 덕양구 내유동 431-7,126.8517175,37.7154412,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로 1132,경기도 고양시 덕양구 내유동 431-7,10264,4128160000,관산동,4128111900,내유동
"관산동 179-5 (관산시장 입구, 함지플라워 맞은편)",관산동 179-5,SP-5A12,경기도 고양시 덕양구 관산동 179-5,126.8667503,37.6883221,인근좌표,41281,구주소,,경기도 고양시 덕양구 관산동 179-5,NULL,4128160000,관산동,4128111800,관산동
관산동 108-6 (관산초교 입구),관산동 108-6,SP-5A13,경기도 고양시 덕양구 관산동 108-6,126.8663881,37.691265,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 관산동 108-6,10286,4128160000,관산동,4128111800,관산동
토당동 335-155 (능곡초교),토당동 335-155,SP-5B08,경기도 고양시 덕양구 토당동 335-155,126.8182759,37.6228564,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 토당동 335-155,NULL,4128161000,능곡동,4128112000,토당동
